time,wsp_150.0,power,price,Income
2018-11-12T03:00:00.000,11.470009,10.107674901595257,39.2,396.2208561425341
2018-11-12T04:00:00.000,12.069351,11.776378122920866,38.77,456.570179825642
2018-11-12T05:00:00.000,10.174679,7.055408091253185,43.35,305.8519407558256
2018-11-12T06:00:00.000,9.628564,5.979220278085317,46.41,277.4956131059395
2018-11-12T07:00:00.000,10.039126,6.777159458071015,66.7,452.0365358533367
2018-11-12T08:00:00.000,13.154587,14.71600903967945,68.71,1011.136981116375
2018-11-12T09:00:00.000,11.13795,9.254986313449397,51.98,481.0741885730996
2018-11-12T10:00:00.000,9.271251,5.337956196219785,52.11,278.16089738501296
2018-11-12T11:00:00.000,6.912347,2.2122621238972964,51.98,114.99338520018146
2018-11-12T12:00:00.000,7.231892,2.5334701080422817,52.77,133.6912176013912
2018-11-12T13:00:00.000,6.666437,1.9844553269663463,52.77,104.7197076040141
2018-11-12T14:00:00.000,8.03717,3.4775185276550533,59.93,208.40768536236735
2018-11-12T15:00:00.000,10.886594,8.642433957557282,60.95,526.7563497131164
2018-11-12T16:00:00.000,10.655913,8.10460750053602,67.63,548.114605261251
2018-11-12T17:00:00.000,12.627376,13.486502163843138,66.76,900.358884458168
2018-11-12T18:00:00.000,13.073723,14.71600903967945,63.48,934.1722538388515
2018-11-12T19:00:00.000,13.897211,14.71600903967945,59.16,870.5990947874362
2018-11-12T20:00:00.000,14.411121,14.71600903967945,51.64,759.9347068090468
2018-11-12T21:00:00.000,14.916886,14.71600903967945,46.9,690.1808239609662
2018-11-12T22:00:00.000,13.599195,14.71600903967945,44.25,651.1834000058157
2018-11-12T23:00:00.000,12.593127,13.377061957617821,41.81,559.2949604480011
2018-11-13T00:00:00.000,12.678583,13.65124129775496,42.87,585.2287144347551
2018-11-13T01:00:00.000,10.208701,7.126420443366369,42.62,303.72803929627463
2018-11-13T02:00:00.000,14.214376,14.71600903967945,42.5,625.4303841863766
2018-11-13T03:00:00.000,15.441873,14.71600903967945,42.48,625.136064005583
2018-11-13T04:00:00.000,17.221838,14.71600903967945,42.93,631.7582680734388
2018-11-13T05:00:00.000,14.035908,14.71600903967945,44.98,661.9260866047816
2018-11-13T06:00:00.000,9.156819,5.142731826461628,51.01,262.33075046780766
2018-11-13T07:00:00.000,13.135246,14.71600903967945,54.4,800.5508917585621
2018-11-13T08:00:00.000,11.997914,11.56850458112015,54.45,629.9050744419922
2018-11-13T09:00:00.000,11.847298,11.138274756429809,54.14,603.0261953131098
2018-11-13T10:00:00.000,11.782805,10.957363271059814,53.67,588.0816867577802
2018-11-13T11:00:00.000,12.003389,11.584348952841408,51.06,591.4968575320823
2018-11-13T12:00:00.000,11.370253,9.846239014150916,48.52,477.7395169666025
2018-11-13T13:00:00.000,11.661685,10.622919926549475,47.91,508.9440936809853
2018-11-13T14:00:00.000,11.113895,9.195150825768359,48.31,444.2177363928694
2018-11-13T15:00:00.000,10.161031,7.02705443882241,49.94,350.93109867479114
2018-11-13T16:00:00.000,10.292119,7.302547422933311,51.65,377.1765743945055
2018-11-13T17:00:00.000,9.396236,5.55676125136084,55.23,306.8999239126592
2018-11-13T18:00:00.000,9.221645,5.252731324229945,54.74,287.5345126883472
2018-11-13T19:00:00.000,9.260754,5.3198456598207775,51.93,276.25958511449295
2018-11-13T20:00:00.000,9.647348,6.01428249234786,48.05,288.9862737573147
2018-11-13T21:00:00.000,9.957096,6.612384086549914,46.69,308.7322130010155
2018-11-13T22:00:00.000,10.537233,7.836817602597942,45.52,356.73193727025836
2018-11-13T23:00:00.000,9.994809,6.687803228531285,43.68,292.1232450222465
2018-11-14T00:00:00.000,10.490167,7.732273287752727,43.14,333.57026963365263
2018-11-14T01:00:00.000,11.46985,10.107254562422591,43.13,435.9258892772864
2018-11-14T02:00:00.000,10.775411,8.380337737405661,43.15,361.61157336905427
2018-11-14T03:00:00.000,11.17364,9.344240626581039,44.2,413.01543569488194
2018-11-14T04:00:00.000,11.538166,10.288932963882168,44.94,462.3846473968646
2018-11-14T05:00:00.000,12.167205,12.065142761245635,46.97,566.6997554957074
2018-11-14T06:00:00.000,11.589312,10.426365698372065,58.89,614.0086759771309
2018-11-14T07:00:00.000,11.326716,9.733567011430255,62.73,610.5866586270198
2018-11-14T08:00:00.000,11.513558,10.223242162846516,71.04,726.2591232486166
2018-11-14T09:00:00.000,11.125172,9.223169526759332,69.87,644.4228548346746
2018-11-14T10:00:00.000,8.56029,4.20170368945812,65.53,275.3376427701906
2018-11-14T11:00:00.000,6.797787,2.1040819279301735,64.45,135.60808025509968
2018-11-14T12:00:00.000,6.176252,1.5781017869750729,62.23,98.20527420345879
2018-11-14T13:00:00.000,6.32876,1.6979147021258394,63.75,108.24206226052226
2018-11-14T14:00:00.000,6.711146,2.0246504288594847,64.32,130.22551558424203
2018-11-14T15:00:00.000,7.872095,3.267615658204926,68.42,223.57026333438102
2018-11-14T16:00:00.000,9.85204,6.405285443921793,68.7,440.04310999742717
2018-11-14T17:00:00.000,11.64579,10.579541648709213,81.47,861.9152581203396
